date,hour,france,italy,belgium,spain,uk,germany
2022/01/15,03:00 - 04:00,196.70,196.70,190.11,196.70,201.05,182.64
2022/01/15,04:00 - 05:00,193.04,193.04,190.58,193.04,201.00,187.83
2022/01/15,05:00 - 06:00,195.05,195.05,198.10,195.05,201.00,190.58
2022/01/15,06:00 - 07:00,200.90,210.00,185.18,200.90,209.80,190.27
2022/01/15,07:00 - 08:00,217.21,217.21,200.10,217.21,213.09,204.46
2022/01/15,08:00 - 09:00,223.76,223.76,215.60,223.76,221.88,212.84
2022/01/15,09:00 - 10:00,230.00,230.00,230.00,225.76,219.92,230.00
2022/01/15,10:00 - 11:00,222.39,222.39,222.39,222.39,234.00,222.39
2022/01/15,11:00 - 12:00,214.92,214.92,214.92,214.92,236.53,214.92
2022/01/15,12:00 - 13:00,208.43,208.43,208.43,208.43,235.89,208.43
2022/01/15,13:00 - 14:00,200.00,200.00,200.00,200.00,241.45,200.00
2022/01/15,14:00 - 15:00,203.09,203.09,203.09,203.09,235.00,203.09
2022/01/15,15:00 - 16:00,213.98,213.98,213.98,213.98,229.00,213.98
2022/01/15,16:00 - 17:00,226.32,226.32,226.32,218.63,235.70,226.32
2022/01/15,17:00 - 18:00,260.00,260.00,260.00,231.67,272.11,260.00
2022/01/15,18:00 - 19:00,267.03,267.03,267.03,267.03,306.06,267.03
2022/01/15,19:00 - 20:00,261.41,261.41,261.41,261.41,275.00,261.41
2022/01/15,20:00 - 21:00,243.62,243.62,243.62,243.62,241.45,243.62
2022/01/15,21:00 - 22:00,227.85,227.85,224.30,227.85,219.92,220.10
2022/01/15,22:00 - 23:00,222.66,222.66,218.07,222.66,219.00,212.85
2022/01/15,23:00 - 00:00,217.00,217.00,213.42,217.00,206.40,209.41
2022/01/16,00:00 - 01:00,225.92,225.92,225.92,225.92,230.19,225.92
2022/01/16,01:00 - 02:00,216.00,216.00,216.00,216.00,211.00,216.00
2022/01/16,02:00 - 03:00,207.62,207.62,172.20,207.62,202.40,189.49
2022/01/16,03:00 - 04:00,197.22,197.22,190.04,197.22,196.00,181.98
2022/01/16,04:00 - 05:00,186.70,186.70,163.83,186.70,189.35,174.98
2022/01/16,05:00 - 06:00,186.60,186.60,177.80,186.60,182.83,165.91
2022/01/16,06:00 - 07:00,198.01,198.01,226.89,198.01,179.86,118.71
2022/01/16,07:00 - 08:00,200.03,200.03,228.29,200.03,177.87,119.45
2022/01/16,08:00 - 09:00,200.00,200.00,225.53,200.00,181.77,125.86
2022/01/16,09:00 - 10:00,204.86,204.86,230.00,204.86,181.51,129.46
2022/01/16,10:00 - 11:00,204.50,204.50,175.63,204.50,203.30,125.99
2022/01/16,11:00 - 12:00,204.43,204.43,156.07,204.43,199.00,131.83
2022/01/16,12:00 - 13:00,205.21,205.21,200.00,205.21,218.00,123.01
2022/01/16,13:00 - 14:00,195.02,195.02,156.98,195.02,251.59,122.49
2022/01/16,14:00 - 15:00,191.90,191.90,172.20,191.90,212.75,102.67
2022/01/16,15:00 - 16:00,196.92,196.92,159.54,196.92,206.91,121.95
2022/01/16,16:00 - 17:00,201.02,213.05,186.24,201.02,195.59,115.00
2022/01/16,17:00 - 18:00,222.87,222.87,212.95,222.87,242.00,125.42
2022/01/16,18:00 - 19:00,257.45,257.45,266.13,257.45,305.00,112.40
2022/01/16,19:00 - 20:00,265.36,265.36,227.64,265.36,275.00,97.49
2022/01/16,20:00 - 21:00,257.13,257.13,259.90,257.13,238.30,90.14
2022/01/16,21:00 - 22:00,241.90,241.90,207.46,248.20,218.00,97.09
2022/01/16,22:00 - 23:00,228.52,228.52,245.00,228.52,210.38,93.85
2022/01/16,23:00 - 00:00,206.00,206.00,173.46,212.82,203.46,87.20
2022/01/17,00:00 - 01:00,252.53,229.00,183.79,252.53,208.69,78.08
2022/01/17,01:00 - 02:00,242.23,211.80,180.28,242.23,200.00,34.00
2022/01/17,02:00 - 03:00,232.25,199.82,165.79,232.25,199.20,12.33
2022/01/17,03:00 - 04:00,215.01,197.70,150.58,215.01,192.88,10.09
2022/01/17,04:00 - 05:00,209.55,200.00,148.00,209.55,192.00,12.83
2022/01/17,05:00 - 06:00,222.78,222.78,156.75,222.78,192.26,36.16
2022/01/17,06:00 - 07:00,249.93,237.30,192.10,249.93,195.00,92.03
2022/01/17,07:00 - 08:00,297.21,258.90,214.59,272.52,207.00,102.80
2022/01/17,08:00 - 09:00,290.00,290.00,203.00,264.36,223.27,126.00
2022/01/17,09:00 - 10:00,306.09,280.00,245.00,253.83,249.00,100.90
2022/01/17,10:00 - 11:00,288.72,273.00,176.60,241.11,249.50,112.03
2022/01/17,11:00 - 12:00,272.94,260.89,100.00,235.63,234.27,111.25
2022/01/17,12:00 - 13:00,279.97,233.77,121.00,235.63,227.00,100.58
2022/01/17,13:00 - 14:00,255.46,250.00,177.70,235.16,225.00,111.65
2022/01/17,14:00 - 15:00,253.64,253.64,202.14,234.03,229.00,127.38
2022/01/17,15:00 - 16:00,256.99,256.99,245.60,229.11,229.00,168.85
2022/01/17,16:00 - 17:00,264.73,264.73,231.94,235.01,228.11,199.85
2022/01/17,17:00 - 18:00,276.49,276.49,292.13,248.63,232.00,249.99
2022/01/17,18:00 - 19:00,299.03,299.03,298.83,264.21,250.00,254.37
2022/01/17,19:00 - 20:00,288.69,288.69,260.60,285.68,229.00,237.28
2022/01/17,20:00 - 21:00,277.01,260.00,298.88,277.01,218.96,220.00
2022/01/17,21:00 - 22:00,257.64,233.77,200.01,257.64,200.42,215.94
2022/01/17,22:00 - 23:00,248.63,230.13,254.80,248.63,215.74,209.16
2022/01/17,23:00 - 00:00,229.60,218.85,212.82,229.60,187.00,180.00
2022/01/18,00:00 - 01:00,213.90,213.90,228.00,213.90,196.89,188.94
2022/01/18,01:00 - 02:00,203.27,203.27,203.05,203.27,190.04,192.68
2022/01/18,02:00 - 03:00,200.48,200.48,190.95,200.48,187.91,180.09
2022/01/18,03:00 - 04:00,194.52,194.52,186.07,194.52,180.00,188.09
2022/01/18,04:00 - 05:00,193.99,193.99,193.99,193.99,169.58,193.99
2022/01/18,05:00 - 06:00,205.00,205.00,203.76,205.00,170.41,205.07
2022/01/18,06:00 - 07:00,229.10,229.10,229.10,223.94,176.41,229.10
2022/01/18,07:00 - 08:00,274.05,274.05,273.36,227.84,192.00,273.71
2022/01/18,08:00 - 09:00,294.40,294.40,294.40,235.42,203.00,294.40
2022/01/18,09:00 - 10:00,290.64,290.64,290.64,231.78,215.00,290.64
2022/01/18,10:00 - 11:00,275.40,275.40,275.40,221.34,219.47,275.40
2022/01/18,11:00 - 12:00,265.10,265.10,265.10,217.44,215.00,265.10
2022/01/18,12:00 - 13:00,250.00,250.00,250.00,216.73,210.67,250.00
2022/01/18,13:00 - 14:00,244.27,244.27,244.27,216.73,210.00,244.27
2022/01/18,14:00 - 15:00,243.02,243.02,243.02,215.42,206.35,243.02
2022/01/18,15:00 - 16:00,249.22,249.22,249.22,212.24,213.46,249.22
2022/01/18,16:00 - 17:00,260.00,260.00,236.00,218.00,219.47,260.00
2022/01/18,17:00 - 18:00,278.00,278.00,278.00,231.78,263.12,278.00
2022/01/18,18:00 - 19:00,294.36,294.36,276.39,254.81,275.29,276.39
2022/01/18,19:00 - 20:00,278.41,278.41,247.00,272.22,257.68,255.03
2022/01/18,20:00 - 21:00,259.29,259.29,252.58,259.29,234.63,237.28
2022/01/18,21:00 - 22:00,240.00,240.00,224.19,240.00,217.88,224.19
2022/01/18,22:00 - 23:00,225.84,225.84,234.00,225.84,214.00,190.78
2022/01/18,23:00 - 00:00,213.54,213.54,200.00,213.54,195.23,175.49
2022/01/19,00:00 - 01:00,211.77,199.46,199.21,224.68,192.00,169.01
2022/01/19,01:00 - 02:00,199.85,197.00,189.20,215.46,180.00,163.48
2022/01/19,02:00 - 03:00,203.69,195.00,191.80,203.69,177.31,162.93
2022/01/19,03:00 - 04:00,193.91,193.91,184.00,193.91,158.54,160.01
2022/01/19,04:00 - 05:00,188.70,188.70,179.12,188.70,157.56,163.16
2022/01/19,05:00 - 06:00,195.36,195.36,187.00,195.36,160.00,165.59
2022/01/19,06:00 - 07:00,222.81,222.81,190.00,222.81,165.65,198.39
2022/01/19,07:00 - 08:00,283.80,283.80,198.62,226.95,189.00,227.42
2022/01/19,08:00 - 09:00,285.36,285.36,249.46,239.14,216.00,261.65
2022/01/19,09:00 - 10:00,270.11,270.11,243.72,230.85,219.96,252.67
2022/01/19,10:00 - 11:00,272.63,272.63,251.50,216.18,225.00,221.75
2022/01/19,11:00 - 12:00,278.02,278.02,229.00,207.56,215.00,193.62
2022/01/19,12:00 - 13:00,256.00,256.00,156.35,207.56,206.53,170.14
2022/01/19,13:00 - 14:00,240.00,240.00,128.29,206.96,199.00,160.47
2022/01/19,14:00 - 15:00,229.39,229.39,164.35,180.30,188.53,164.13
2022/01/19,15:00 - 16:00,235.31,235.31,205.40,179.64,192.00,180.50
2022/01/19,16:00 - 17:00,229.06,250.00,203.00,184.20,189.00,179.26
2022/01/19,17:00 - 18:00,236.00,270.00,253.77,217.64,228.00,173.99
2022/01/19,18:00 - 19:00,282.70,282.70,255.40,238.10,258.00,167.34
2022/01/19,19:00 - 20:00,273.89,273.89,176.00,259.81,255.00,135.61
2022/01/19,20:00 - 21:00,254.21,254.21,93.07,254.21,239.57,125.05
2022/01/19,21:00 - 22:00,222.26,222.26,151.00,222.26,220.89,120.90
2022/01/19,22:00 - 23:00,208.80,208.80,205.00,208.80,225.00,118.08
2022/01/19,23:00 - 00:00,191.09,191.09,208.60,191.09,200.00,97.16
2022/01/20,00:00 - 01:00,194.18,191.78,152.59,194.18,188.00,90.05
2022/01/20,01:00 - 02:00,185.18,185.18,143.59,185.18,186.98,78.94
2022/01/20,02:00 - 03:00,179.53,179.53,136.33,179.53,184.30,75.05
2022/01/20,03:00 - 04:00,171.43,171.43,131.23,171.43,181.23,72.13
2022/01/20,04:00 - 05:00,168.18,168.18,129.31,168.18,181.23,70.99
2022/01/20,05:00 - 06:00,181.50,181.50,141.99,176.44,188.00,87.70
2022/01/20,06:00 - 07:00,212.34,212.34,168.28,185.01,206.18,96.26
2022/01/20,07:00 - 08:00,257.23,257.23,215.96,206.41,203.68,118.95
2022/01/20,08:00 - 09:00,272.90,272.90,230.60,218.11,204.09,140.51
2022/01/20,09:00 - 10:00,281.62,281.62,236.25,216.81,240.40,130.27
2022/01/20,10:00 - 11:00,269.14,269.14,200.00,206.41,245.72,128.47
2022/01/20,11:00 - 12:00,268.78,268.78,204.47,185.21,228.42,111.95
2022/01/20,12:00 - 13:00,262.00,262.00,122.57,172.66,229.05,94.15
2022/01/20,13:00 - 14:00,242.02,242.02,174.64,172.01,229.60,85.54
2022/01/20,14:00 - 15:00,229.00,229.00,172.64,163.11,221.00,105.37
2022/01/20,15:00 - 16:00,219.91,219.91,182.63,160.69,218.62,111.32
2022/01/20,16:00 - 17:00,227.00,229.10,186.69,164.05,232.50,134.86
2022/01/20,17:00 - 18:00,248.51,248.51,200.35,202.51,261.00,176.05
2022/01/20,18:00 - 19:00,265.00,265.00,230.00,215.51,314.00,192.74
2022/01/20,19:00 - 20:00,265.45,265.45,187.64,239.38,299.00,180.00
2022/01/20,20:00 - 21:00,246.10,246.10,200.59,220.63,263.00,152.33
2022/01/20,21:00 - 22:00,220.56,220.56,181.40,209.01,234.12,137.91
2022/01/20,22:00 - 23:00,206.12,206.12,179.43,186.44,210.00,131.76
2022/01/20,23:00 - 00:00,198.75,196.80,170.22,176.44,208.78,121.39
2022/01/21,00:00 - 01:00,197.60,197.60,179.58,180.00,205.84,119.19
2022/01/21,01:00 - 02:00,187.00,187.00,173.17,162.97,203.20,117.87
2022/01/21,02:00 - 03:00,192.99,183.14,158.83,159.50,198.02,110.92
2022/01/21,03:00 - 04:00,186.69,182.07,156.39,154.70,189.42,113.14
2022/01/21,04:00 - 05:00,182.30,182.30,157.58,154.70,185.00,119.15
2022/01/21,05:00 - 06:00,192.17,189.52,161.69,159.40,188.00,120.73
2022/01/21,06:00 - 07:00,211.68,211.68,186.00,161.10,195.00,148.76
2022/01/21,07:00 - 08:00,253.84,253.84,220.30,185.00,202.29,207.59
2022/01/21,08:00 - 09:00,263.75,263.75,219.60,205.22,244.29,223.15
2022/01/21,09:00 - 10:00,261.98,261.98,226.10,204.30,263.00,215.79
2022/01/21,10:00 - 11:00,242.24,242.24,210.00,184.57,258.00,206.51
2022/01/21,11:00 - 12:00,221.87,221.87,226.10,162.97,244.00,206.43
2022/01/21,12:00 - 13:00,213.47,213.47,200.10,161.52,228.26,190.00
2022/01/21,13:00 - 14:00,195.30,195.30,187.77,161.80,222.32,170.08
2022/01/21,14:00 - 15:00,192.48,193.08,186.63,161.10,214.00,169.29
2022/01/21,15:00 - 16:00,190.00,201.21,190.00,160.00,209.35,190.00
2022/01/21,16:00 - 17:00,189.45,220.00,196.89,162.97,213.31,177.44
2022/01/21,17:00 - 18:00,228.63,249.43,215.40,184.67,235.00,179.99
2022/01/21,18:00 - 19:00,266.00,266.00,220.30,206.15,268.19,165.05
2022/01/21,19:00 - 20:00,260.29,260.29,225.00,214.70,259.00,145.81
2022/01/21,20:00 - 21:00,233.10,233.10,148.50,214.68,229.00,139.73
2022/01/21,21:00 - 22:00,221.97,221.97,192.70,209.57,209.00,132.25
2022/01/21,22:00 - 23:00,207.56,198.54,180.27,201.70,196.86,133.59
2022/01/21,23:00 - 00:00,208.29,189.52,184.06,184.86,185.35,120.01
2022/01/22,00:00 - 01:00,198.30,198.30,177.90,192.89,200.66,123.58
2022/01/22,01:00 - 02:00,189.20,189.20,169.18,175.00,190.45,120.30
2022/01/22,02:00 - 03:00,187.21,187.21,170.94,168.46,186.50,119.99
2022/01/22,03:00 - 04:00,178.72,178.72,154.24,166.90,178.32,121.80
2022/01/22,04:00 - 05:00,176.04,176.04,164.26,167.00,176.92,123.57
2022/01/22,05:00 - 06:00,176.35,176.35,159.96,168.00,175.82,123.68
2022/01/22,06:00 - 07:00,187.35,190.29,173.10,169.94,174.00,120.00
2022/01/22,07:00 - 08:00,196.91,213.65,173.37,169.94,180.00,148.35
2022/01/22,08:00 - 09:00,210.00,233.83,194.10,168.98,193.76,186.00
2022/01/22,09:00 - 10:00,215.38,220.31,210.00,182.30,197.14,207.46
2022/01/22,10:00 - 11:00,217.60,217.60,215.00,188.29,209.22,211.25
2022/01/22,11:00 - 12:00,209.66,209.66,209.60,184.00,216.00,209.69
2022/01/22,12:00 - 13:00,201.72,201.00,201.22,184.39,203.45,200.83
2022/01/22,13:00 - 14:00,191.05,189.13,190.02,191.05,195.25,188.54
2022/01/22,14:00 - 15:00,189.99,189.99,188.31,189.99,191.00,185.88
2022/01/22,15:00 - 16:00,196.50,196.50,196.50,191.50,197.61,196.50
2022/01/22,16:00 - 17:00,196.52,197.00,196.14,193.90,199.00,197.25
2022/01/22,17:00 - 18:00,222.31,222.31,222.31,204.99,228.00,222.31
2022/01/22,18:00 - 19:00,240.00,240.00,234.09,227.41,260.21,230.82
2022/01/22,19:00 - 20:00,245.27,245.27,220.70,245.27,258.00,214.32
2022/01/22,20:00 - 21:00,227.75,227.75,219.49,227.75,222.00,207.14
2022/01/22,21:00 - 22:00,211.88,211.88,200.00,212.00,204.00,190.33
2022/01/22,22:00 - 23:00,203.00,202.10,188.01,203.00,199.51,193.52
2022/01/22,23:00 - 00:00,197.00,197.00,191.66,197.00,194.95,175.07
2022/01/23,00:00 - 01:00,197.14,197.14,213.30,197.14,215.02,171.69
2022/01/23,01:00 - 02:00,190.00,190.00,178.93,190.00,205.30,183.01
2022/01/23,02:00 - 03:00,187.98,187.98,187.07,187.98,199.90,185.22
2022/01/23,03:00 - 04:00,179.73,179.73,179.73,179.73,192.50,179.73
2022/01/23,04:00 - 05:00,179.04,179.04,179.04,179.04,190.13,179.04
2022/01/23,05:00 - 06:00,179.49,179.49,179.49,179.49,182.94,179.49
2022/01/23,06:00 - 07:00,179.93,189.89,168.20,179.93,180.00,168.23
2022/01/23,07:00 - 08:00,189.99,189.99,162.00,189.99,170.00,172.45
2022/01/23,08:00 - 09:00,190.00,190.00,188.51,190.00,182.78,184.93
2022/01/23,09:00 - 10:00,195.31,195.31,195.31,195.31,193.00,195.31
2022/01/23,10:00 - 11:00,195.34,195.34,195.34,195.34,211.00,195.34
2022/01/23,11:00 - 12:00,195.87,195.87,195.87,195.87,202.75,195.87
2022/01/23,12:00 - 13:00,195.41,195.41,195.41,195.41,211.68,195.41
2022/01/23,13:00 - 14:00,186.29,186.29,186.29,186.29,214.28,186.29
2022/01/23,14:00 - 15:00,184.49,184.49,184.49,184.49,196.00,184.49
2022/01/23,15:00 - 16:00,190.00,190.00,190.00,190.00,199.00,190.00
2022/01/23,16:00 - 17:00,194.00,194.00,194.00,194.00,190.30,194.00
2022/01/23,17:00 - 18:00,214.95,214.95,214.95,214.95,203.00,214.95
2022/01/23,18:00 - 19:00,239.49,239.49,239.49,239.49,232.62,239.49
2022/01/23,19:00 - 20:00,244.31,244.31,241.96,244.31,222.28,242.97
2022/01/23,20:00 - 21:00,224.96,224.96,224.96,249.00,201.77,224.96
2022/01/23,21:00 - 22:00,204.84,204.84,204.84,247.30,181.76,204.84
2022/01/23,22:00 - 23:00,201.00,201.00,201.00,222.80,196.10,201.00
2022/01/23,23:00 - 00:00,187.68,187.68,185.16,204.30,166.04,179.97
2022/01/24,00:00 - 01:00,190.27,190.27,174.22,190.27,173.64,183.33
2022/01/24,01:00 - 02:00,179.61,179.61,179.61,179.97,174.54,179.61
2022/01/24,02:00 - 03:00,178.30,178.30,178.30,178.99,179.00,178.30
2022/01/24,03:00 - 04:00,177.46,177.46,177.46,177.46,177.00,177.46
2022/01/24,04:00 - 05:00,177.61,177.61,177.61,177.61,177.00,177.61
2022/01/24,05:00 - 06:00,190.00,190.00,184.17,190.00,179.50,187.48
2022/01/24,06:00 - 07:00,224.83,224.83,193.49,224.83,190.20,225.19
2022/01/24,07:00 - 08:00,265.00,265.00,265.00,237.53,212.00,265.00
2022/01/24,08:00 - 09:00,300.02,300.02,300.02,243.47,233.01,300.02
2022/01/24,09:00 - 10:00,299.39,299.39,299.39,243.47,235.00,299.39
2022/01/24,10:00 - 11:00,275.88,275.88,275.88,239.52,235.82,275.88
2022/01/24,11:00 - 12:00,270.00,270.00,270.00,233.99,235.00,270.00
2022/01/24,12:00 - 13:00,245.84,245.84,245.84,231.21,241.83,245.84
2022/01/24,13:00 - 14:00,240.08,240.08,240.08,230.63,241.97,240.08
2022/01/24,14:00 - 15:00,244.00,244.00,244.00,229.40,246.32,244.00
2022/01/24,15:00 - 16:00,256.49,256.49,256.49,230.50,249.88,256.49
2022/01/24,16:00 - 17:00,273.57,273.57,273.57,231.77,247.71,273.57
2022/01/24,17:00 - 18:00,307.38,307.38,307.38,240.00,289.00,307.38
2022/01/24,18:00 - 19:00,341.85,341.85,341.85,265.00,380.97,341.85
2022/01/24,19:00 - 20:00,315.31,315.31,315.31,297.33,372.77,315.31
2022/01/24,20:00 - 21:00,274.98,274.98,274.98,274.98,300.00,274.98
2022/01/24,21:00 - 22:00,250.00,250.00,250.00,250.00,241.33,250.00
2022/01/24,22:00 - 23:00,235.02,228.80,232.72,235.02,221.43,226.81
2022/01/24,23:00 - 00:00,215.02,208.93,200.00,215.02,201.38,206.92
2022/01/25,00:00 - 01:00,220.27,220.27,219.00,220.27,215.25,215.98
2022/01/25,01:00 - 02:00,212.90,212.90,212.90,212.90,208.70,212.90
2022/01/25,02:00 - 03:00,203.75,203.75,203.75,203.75,206.19,203.75
2022/01/25,03:00 - 04:00,196.24,196.24,196.24,196.24,200.00,196.24
2022/01/25,04:00 - 05:00,198.89,198.89,198.49,198.89,199.36,198.99
2022/01/25,05:00 - 06:00,215.01,215.01,214.02,215.01,200.41,219.03
2022/01/25,06:00 - 07:00,268.00,268.00,234.48,225.00,212.03,279.96
2022/01/25,07:00 - 08:00,340.68,340.68,303.06,228.36,223.44,356.24
2022/01/25,08:00 - 09:00,399.06,399.06,395.03,236.40,255.00,399.85
2022/01/25,09:00 - 10:00,399.01,399.01,399.01,235.10,284.00,399.01
2022/01/25,10:00 - 11:00,360.00,360.00,360.00,227.41,302.50,360.00
2022/01/25,11:00 - 12:00,347.40,347.40,347.40,222.80,294.00,347.40
2022/01/25,12:00 - 13:00,327.93,327.93,327.00,219.50,292.00,328.92
2022/01/25,13:00 - 14:00,304.72,304.72,304.51,216.53,294.00,305.00
2022/01/25,14:00 - 15:00,310.00,310.00,310.00,216.31,292.00,310.00
2022/01/25,15:00 - 16:00,313.00,313.00,313.00,219.89,288.00,313.00
2022/01/25,16:00 - 17:00,303.79,303.79,300.00,226.00,274.00,318.67
2022/01/25,17:00 - 18:00,366.43,366.43,366.43,231.02,320.76,366.43
2022/01/25,18:00 - 19:00,399.06,399.06,399.06,239.10,378.00,399.06
2022/01/25,19:00 - 20:00,373.75,373.75,373.75,248.53,345.00,373.75
2022/01/25,20:00 - 21:00,306.79,306.79,304.92,256.36,300.00,309.68
2022/01/25,21:00 - 22:00,262.03,262.03,259.30,242.00,252.40,265.00
2022/01/25,22:00 - 23:00,238.82,238.82,237.99,229.90,223.12,240.89
2022/01/25,23:00 - 00:00,215.00,215.00,208.44,214.41,201.05,215.17
2022/01/26,00:00 - 01:00,244.86,244.86,198.23,244.86,282.00,209.57
2022/01/26,01:00 - 02:00,235.00,235.00,214.00,235.00,311.00,212.36
2022/01/26,02:00 - 03:00,231.86,231.86,227.04,231.86,260.00,215.41
2022/01/26,03:00 - 04:00,228.00,228.00,202.43,228.00,232.00,209.89
2022/01/26,04:00 - 05:00,225.01,225.01,202.61,225.01,215.80,209.14
2022/01/26,05:00 - 06:00,233.16,233.16,198.89,233.16,215.80,215.09
2022/01/26,06:00 - 07:00,264.79,264.79,215.00,233.16,228.66,240.16
2022/01/26,07:00 - 08:00,309.89,309.89,272.62,238.57,262.96,294.88
2022/01/26,08:00 - 09:00,361.92,361.92,261.00,243.97,309.18,312.32
2022/01/26,09:00 - 10:00,344.28,344.28,280.30,243.97,331.00,312.69
2022/01/26,10:00 - 11:00,306.50,306.50,293.32,239.66,316.51,300.02
2022/01/26,11:00 - 12:00,299.36,299.36,280.00,237.81,268.48,282.65
2022/01/26,12:00 - 13:00,285.00,285.00,247.10,234.69,240.27,259.68
2022/01/26,13:00 - 14:00,260.00,260.00,238.00,233.16,228.66,241.54
2022/01/26,14:00 - 15:00,264.50,264.50,224.80,229.47,213.00,238.24
2022/01/26,15:00 - 16:00,259.36,259.36,224.79,229.17,209.49,236.76
2022/01/26,16:00 - 17:00,274.28,274.28,228.60,234.18,204.00,240.11
2022/01/26,17:00 - 18:00,301.48,301.48,250.90,237.92,233.00,268.08
2022/01/26,18:00 - 19:00,343.00,343.00,220.88,243.97,260.00,262.46
2022/01/26,19:00 - 20:00,313.79,313.79,187.27,248.76,232.00,224.45
2022/01/26,20:00 - 21:00,291.63,291.63,188.88,250.00,235.00,217.43
2022/01/26,21:00 - 22:00,251.77,251.77,182.10,243.97,221.99,171.34
2022/01/26,22:00 - 23:00,242.77,242.77,191.66,235.92,210.32,142.94
2022/01/26,23:00 - 00:00,238.70,238.70,189.75,226.27,164.00,122.34
2022/01/27,00:00 - 01:00,238.40,238.40,175.08,238.40,198.00,131.59
2022/01/27,01:00 - 02:00,231.45,231.45,178.00,229.89,189.21,115.02
2022/01/27,02:00 - 03:00,229.00,229.00,65.38,229.00,201.00,108.65
2022/01/27,03:00 - 04:00,223.08,223.08,162.00,221.40,175.03,100.94
2022/01/27,04:00 - 05:00,221.36,221.36,163.07,219.00,175.03,103.06
2022/01/27,05:00 - 06:00,230.00,230.00,171.10,220.00,182.00,110.03
2022/01/27,06:00 - 07:00,260.01,260.01,64.93,223.66,217.00,104.03
2022/01/27,07:00 - 08:00,300.00,300.00,201.00,237.00,235.03,138.79
2022/01/27,08:00 - 09:00,353.56,353.56,241.00,248.80,217.36,138.23
2022/01/27,09:00 - 10:00,327.04,327.04,242.50,248.80,224.21,128.79
2022/01/27,10:00 - 11:00,294.94,294.94,200.00,238.10,251.00,128.74
2022/01/27,11:00 - 12:00,270.78,270.78,229.60,229.89,254.00,127.80
2022/01/27,12:00 - 13:00,260.56,260.56,200.00,230.50,237.00,126.24
2022/01/27,13:00 - 14:00,245.00,245.00,237.00,231.00,223.27,135.78
2022/01/27,14:00 - 15:00,242.93,247.00,217.00,226.60,213.41,139.66
2022/01/27,15:00 - 16:00,238.52,255.00,225.00,225.00,209.00,138.69
2022/01/27,16:00 - 17:00,243.16,266.16,234.80,229.50,216.50,137.58
2022/01/27,17:00 - 18:00,264.78,295.80,240.90,237.00,253.00,141.17
2022/01/27,18:00 - 19:00,321.00,321.00,271.24,244.00,314.00,125.96
2022/01/27,19:00 - 20:00,308.03,308.03,224.91,249.01,321.00,114.73
2022/01/27,20:00 - 21:00,285.11,285.11,194.72,248.35,319.21,104.04
2022/01/27,21:00 - 22:00,240.16,240.16,180.00,237.00,280.82,110.10
2022/01/27,22:00 - 23:00,239.00,239.00,241.80,215.75,257.00,101.19
2022/01/27,23:00 - 00:00,223.62,223.62,244.90,222.40,235.00,86.31
2022/01/28,00:00 - 01:00,232.13,232.13,183.00,232.13,275.00,82.03
2022/01/28,01:00 - 02:00,220.00,220.00,163.92,220.00,235.00,84.03
2022/01/28,02:00 - 03:00,216.95,216.95,160.60,209.10,234.85,81.59
2022/01/28,03:00 - 04:00,217.26,217.26,174.30,199.50,213.01,77.26
2022/01/28,04:00 - 05:00,214.81,214.81,170.32,190.00,208.36,100.70
2022/01/28,05:00 - 06:00,220.73,220.73,178.20,204.50,208.00,100.69
2022/01/28,06:00 - 07:00,253.90,253.90,210.50,223.80,205.65,121.69
2022/01/28,07:00 - 08:00,305.58,305.58,250.73,243.17,217.04,175.29
2022/01/28,08:00 - 09:00,327.68,327.68,275.00,250.73,298.00,186.17
2022/01/28,09:00 - 10:00,310.00,310.00,289.23,246.03,299.00,198.05
2022/01/28,10:00 - 11:00,293.08,293.08,269.00,230.29,275.00,190.92
2022/01/28,11:00 - 12:00,270.00,270.00,230.01,221.53,230.47,220.07
2022/01/28,12:00 - 13:00,256.79,256.79,221.26,217.46,220.00,214.74
2022/01/28,13:00 - 14:00,246.02,246.02,233.83,211.88,210.00,231.60
2022/01/28,14:00 - 15:00,233.67,242.91,233.67,193.61,207.94,233.67
2022/01/28,15:00 - 16:00,237.08,272.64,237.08,203.42,206.04,237.08
2022/01/28,16:00 - 17:00,237.92,290.00,237.92,215.01,193.39,237.92
2022/01/28,17:00 - 18:00,260.00,317.91,260.00,237.45,212.00,260.00
2022/01/28,18:00 - 19:00,266.07,330.00,250.34,249.20,242.00,255.60
2022/01/28,19:00 - 20:00,260.08,300.63,203.40,255.38,209.18,222.37
2022/01/28,20:00 - 21:00,250.00,250.00,209.00,250.00,207.94,222.74
2022/01/28,21:00 - 22:00,238.88,242.74,209.78,238.88,203.43,177.80
2022/01/28,22:00 - 23:00,229.05,232.13,197.86,229.05,192.37,148.98
2022/01/28,23:00 - 00:00,217.99,217.99,176.98,217.99,163.84,123.36
2022/01/29,00:00 - 01:00,228.06,231.70,100.78,228.06,140.00,130.25
2022/01/29,01:00 - 02:00,216.52,224.83,102.50,216.52,99.00,115.01
2022/01/29,02:00 - 03:00,199.56,216.53,117.31,199.56,64.14,105.64
2022/01/29,03:00 - 04:00,204.94,212.62,100.00,204.94,8.00,77.57
2022/01/29,04:00 - 05:00,202.12,212.00,89.30,202.12,-1.29,43.95
